id_sensor,id_silo,ubicacion,temp,humedad,co2,fecha,hora
5,Silo 2,medio,10.321070094513107,11.482583089256874,3.3391901248946403,2025-11-07,12:00:00
6,Silo 2,inferior,14.486411159268854,10.891058843993267,3.4961409153656837,2025-11-07,12:00:00
4,Silo 2,superior,14.520944033124715,11.641879390308256,2.96773397295453,2025-12-07,00:00:00
5,Silo 2,medio,12.288061177785266,9.911217523436832,3.78326965541123,2025-12-07,00:00:00
6,Silo 2,inferior,12.594159646776806,10.447906119854991,3.2609490274713253,2025-12-07,00:00:00
4,Silo 2,superior,12.322679763354776,8.867203283132525,3.264665511706043,2025-12-07,12:00:00
5,Silo 2,medio,11.882577186988389,10.275337791179226,3.3595569917937858,2025-12-07,12:00:00
6,Silo 2,inferior,11.241965875563016,8.952522148802078,3.800438789447421,2025-12-07,12:00:00
4,Silo 2,superior,10.486164902822864,10.005404333153546,3.553426225804839,2025-01-08,00:00:00
5,Silo 2,medio,14.876969526677954,9.93270211570183,2.638449202180009,2025-01-08,00:00:00
6,Silo 2,inferior,13.29658727737712,8.794092486237155,3.6032425541918816,2025-01-08,00:00:00
4,Silo 2,superior,14.011710304916146,11.784109261967885,3.267914233221215,2025-01-08,12:00:00
5,Silo 2,medio,12.513924372983984,9.349055152731012,3.721064314027413,2025-01-08,12:00:00
6,Silo 2,inferior,10.379957281635038,10.81669521334024,2.710888546822796,2025-01-08,12:00:00
4,Silo 2,superior,13.23121516799148,11.822479716579188,2.5428343821607298,2025-02-08,00:00:00
5,Silo 2,medio,14.772416064238566,9.798268750787182,3.4270107903680387,2025-02-08,00:00:00
6,Silo 2,inferior,11.983327066692476,11.472674160224903,2.608872646223621,2025-02-08,00:00:00
4,Silo 2,superior,12.788128637578552,10.77105835332047,3.6334967981984105,2025-02-08,12:00:00
5,Silo 2,medio,10.78943563027011,10.18795568058414,2.578784321959117,2025-02-08,12:00:00
6,Silo 2,inferior,10.546304632046748,11.561812263732412,2.9302379937644463,2025-02-08,12:00:00
4,Silo 2,superior,13.888848458924938,10.867999542044078,3.607810541998163,2025-03-08,00:00:00
5,Silo 2,medio,14.25637848251375,10.9165868645285,3.532773086962907,2025-03-08,00:00:00
6,Silo 2,inferior,13.635262643747724,9.513524508559255,2.904295063749621,2025-03-08,00:00:00
4,Silo 2,superior,11.824105083137765,10.945012958804352,3.5594183656316223,2025-03-08,12:00:00
5,Silo 2,medio,13.356667701404357,10.797989943833391,3.088136066430732,2025-03-08,12:00:00
6,Silo 2,inferior,10.854289338692777,10.622410903334856,3.361844543687648,2025-03-08,12:00:00
4,Silo 2,superior,13.80772993549608,11.147615324528614,3.204453395131292,2025-04-08,00:00:00
5,Silo 2,medio,13.67154109827936,9.113971001264703,3.734481348667731,2025-04-08,00:00:00
6,Silo 2,inferior,12.24919040942241,11.49170072905214,2.702426702356838,2025-04-08,00:00:00
4,Silo 2,superior,10.950802240363275,8.338747126020074,3.1747742792994837,2025-04-08,12:00:00
5,Silo 2,medio,10.378408631459411,8.928962436502603,3.9257929998402457,2025-04-08,12:00:00
6,Silo 2,inferior,10.67542568062358,8.067487977846142,3.080559299766352,2025-04-08,12:00:00
4,Silo 2,superior,14.723409208957024,11.584954867334082,2.6169333547265428,2025-05-08,00:00:00
5,Silo 2,medio,13.199458597489052,11.712883907148132,3.0455313308255354,2025-05-08,00:00:00
6,Silo 2,inferior,10.295549510002864,8.5148808358828,3.171059924951706,2025-05-08,00:00:00
4,Silo 2,superior,11.31571238803308,9.384845254199616,2.5794517562914074,2025-05-08,12:00:00
5,Silo 2,medio,13.180745894167472,10.781611973653984,2.737645932911389,2025-05-08,12:00:00
6,Silo 2,inferior,13.995901824951869,11.376155838532023,3.1382224509939034,2025-05-08,12:00:00
4,Silo 2,superior,13.967885866473296,11.44491070344164,2.974425186420537,2025-06-08,00:00:00
5,Silo 2,medio,14.052548314521372,10.82921474497428,3.2793530595204965,2025-06-08,00:00:00
6,Silo 2,inferior,11.79594896829122,10.36194463274175,3.745080386676247,2025-06-08,00:00:00
4,Silo 2,superior,11.697863056003076,9.193304207706175,2.65756698487159,2025-06-08,12:00:00
5,Silo 2,medio,10.472196614930128,11.287939541897662,3.366548336517205,2025-06-08,12:00:00
6,Silo 2,inferior,11.347605995055892,8.192440527675245,2.502141015585321,2025-06-08,12:00:00
4,Silo 2,superior,10.521613406653085,11.901654805016852,3.3042900626813125,2025-07-08,00:00:00
5,Silo 2,medio,14.924179270727493,8.25584466151471,3.198625154991416,2025-07-08,00:00:00
6,Silo 2,inferior,13.277333137789752,9.792747389343068,3.938588172254687,2025-07-08,00:00:00
4,Silo 2,superior,14.122715134303585,9.38950161046398,3.352998051170083,2025-07-08,12:00:00
5,Silo 2,medio,13.513458920174628,11.377986978423731,3.0926772077820037,2025-07-08,12:00:00
6,Silo 2,inferior,13.23102851622744,8.158187384185347,3.783255262921606,2025-07-08,12:00:00
4,Silo 2,superior,10.545804012046064,8.121071903568897,3.745394983204149,2025-08-08,00:00:00
5,Silo 2,medio,13.050796328738208,10.371635755478756,3.855042987213368,2025-08-08,00:00:00
6,Silo 2,inferior,11.048480925982364,9.306974510808065,3.087281631741435,2025-08-08,00:00:00
4,Silo 2,superior,14.997883053572789,11.187714833687728,3.956492389973624,2025-08-08,12:00:00
5,Silo 2,medio,12.523868193936645,8.334083798706004,3.0184783832371958,2025-08-08,12:00:00
6,Silo 2,inferior,14.247371499876667,10.532174098574348,2.6365680354280827,2025-08-08,12:00:00
4,Silo 2,superior,10.06053604200512,11.41655421589105,2.906207287336209,2025-09-08,00:00:00
5,Silo 2,medio,11.039610623265094,9.213690498637083,3.708259220341271,2025-09-08,00:00:00
6,Silo 2,inferior,14.08336429251744,8.748703326660213,3.1148940255686144,2025-09-08,00:00:00
4,Silo 2,superior,12.263163966127106,8.687457647090406,3.5824024811663184,2025-09-08,12:00:00
5,Silo 2,medio,12.036084032759852,10.762636283769467,2.7266866899428552,2025-09-08,12:00:00
6,Silo 2,inferior,13.092245765204366,8.087387226898457,2.943846546773377,2025-09-08,12:00:00
4,Silo 2,superior,14.347034020276864,8.244994045481638,3.403700831930279,2025-10-08,00:00:00
5,Silo 2,medio,14.043931687626994,11.621668455576003,2.6959039873097046,2025-10-08,00:00:00
6,Silo 2,inferior,13.23108357093339,10.956846619670689,3.295417575420564,2025-10-08,00:00:00
4,Silo 2,superior,11.631485621145384,9.278870909868898,2.8534872273007066,2025-10-08,12:00:00
5,Silo 2,medio,11.48851329228504,8.894653535698067,3.1368575271925936,2025-10-08,12:00:00
6,Silo 2,inferior,14.015507230858084,11.808865171671558,3.2022209234906462,2025-10-08,12:00:00
4,Silo 2,superior,14.99355370197275,9.628782598962722,3.603763660028567,2025-11-08,00:00:00
5,Silo 2,medio,14.164544251766925,9.069837016224056,3.890896934178326,2025-11-08,00:00:00
6,Silo 2,inferior,10.97044697956366,9.96794427210182,2.7801944172440964,2025-11-08,00:00:00
4,Silo 2,superior,13.650565233642077,11.160257956573396,3.970133216308728,2025-11-08,12:00:00
5,Silo 2,medio,12.831743204104528,10.92305463910558,2.607615933739789,2025-11-08,12:00:00
6,Silo 2,inferior,11.196715816109169,8.575796026787883,3.0133693510969373,2025-11-08,12:00:00
4,Silo 2,superior,12.755019719174364,8.707324203083033,2.8185714889471507,2025-12-08,00:00:00
5,Silo 2,medio,10.430370717516467,11.866261564124002,2.873310074572652,2025-12-08,00:00:00
6,Silo 2,inferior,14.483123076026605,10.881026703428276,3.931556796690269,2025-12-08,00:00:00
4,Silo 2,superior,11.137626309596929,11.596949293610962,3.013518128238513,2025-12-08,12:00:00
5,Silo 2,medio,11.30197440220688,11.670942505984293,3.270245618392121,2025-12-08,12:00:00
6,Silo 2,inferior,14.774920815177287,10.149004126572404,2.6266300409427483,2025-12-08,12:00:00
4,Silo 2,superior,13.042054370970057,10.317575080514258,3.55823091922002,2025-01-09,00:00:00
5,Silo 2,medio,12.105731401791354,8.692400888351024,2.9985596199476787,2025-01-09,00:00:00
6,Silo 2,inferior,13.420497496167744,9.801816052594248,3.557277106559929,2025-01-09,00:00:00
4,Silo 2,superior,14.866199310148245,8.563488174332129,3.271683847089545,2025-01-09,12:00:00
5,Silo 2,medio,12.953656852676142,11.364213242673646,2.6426088656150517,2025-01-09,12:00:00
6,Silo 2,inferior,10.086972004344364,10.30794228810593,3.9908337222016046,2025-01-09,12:00:00
4,Silo 2,superior,11.75792001038736,11.35059000006035,3.2066933521613006,2025-02-09,00:00:00
5,Silo 2,medio,13.828227415706568,11.78409426539541,2.800900947045895,2025-02-09,00:00:00
6,Silo 2,inferior,13.081974617008978,9.933857565611987,2.5108287074556106,2025-02-09,00:00:00
4,Silo 2,superior,14.846519029002192,11.559279142007718,3.9929512128279594,2025-02-09,12:00:00
5,Silo 2,medio,13.407513613846678,11.078547617398474,3.74750550228736,2025-02-09,12:00:00
6,Silo 2,inferior,12.284911967187112,9.1479853323541,2.796560545495191,2025-02-09,12:00:00
4,Silo 2,superior,11.675718612814894,8.792907544287294,3.1826605549723515,2025-03-09,00:00:00
5,Silo 2,medio,12.134307998953297,10.003675743198558,3.40742253462247,2025-03-09,00:00:00
6,Silo 2,inferior,14.581077639708578,9.695750502570752,3.840157483003422,2025-03-09,00:00:00
4,Silo 2,superior,14.779961415117103,11.018512130823364,3.0834008484307844,2025-03-09,12:00:00
5,Silo 2,medio,14.730644381272713,9.945364481320226,2.863219202764248,2025-03-09,12:00:00
6,Silo 2,inferior,11.543960514906818,10.495852235937951,2.90877246814742,2025-03-09,12:00:00
4,Silo 2,superior,11.807685478112624,11.460894717252136,3.5625336461318198,2025-04-09,00:00:00
5,Silo 2,medio,10.654203745513891,8.925662836975482,2.8663249759922187,2025-04-09,00:00:00
6,Silo 2,inferior,12.166114259303528,11.980403233597109,3.883986031069911,2025-04-09,00:00:00
4,Silo 2,superior,10.834953291975737,8.915106871386739,3.85825918894698,2025-04-09,12:00:00
5,Silo 2,medio,14.507215306741683,9.01701364717042,3.942186494087197,2025-04-09,12:00:00
6,Silo 2,inferior,14.970918699795837,9.47883961271322,3.751461714554997,2025-04-09,12:00:00
4,Silo 2,superior,14.228361620014033,11.96757107562922,3.1984890873517418,2025-05-09,00:00:00
5,Silo 2,medio,11.799426591726668,9.716735676089682,3.91752946970768,2025-05-09,00:00:00
6,Silo 2,inferior,10.898969012737506,9.086312598918298,2.8341777205983334,2025-05-09,00:00:00
4,Silo 2,superior,10.255063740591504,8.570717899116808,3.0695014140507144,2025-05-09,12:00:00
5,Silo 2,medio,12.166525029372092,10.803496229904516,2.859101014558881,2025-05-09,12:00:00
6,Silo 2,inferior,13.723420551023064,11.559748123905104,3.581282034422703,2025-05-09,12:00:00
4,Silo 2,superior,13.904790506534315,9.723424409003172,3.8034848700625488,2025-06-09,00:00:00
5,Silo 2,medio,14.617920401611142,8.353623913424428,3.24698659956918,2025-06-09,00:00:00
6,Silo 2,inferior,11.415818005806653,8.072432111364584,3.466982162437092,2025-06-09,00:00:00
4,Silo 2,superior,13.944148827774448,9.135747423805368,,2025-06-09,12:00:00
5,Silo 2,medio,14.77425901833232,10.39692532253327,3.280321863574123,2025-06-09,12:00:00
6,Silo 2,inferior,14.344111581606246,11.008709419537364,2.8657177040747905,2025-06-09,12:00:00
4,Silo 2,superior,10.049610053663626,11.62249996032168,3.8500270558015295,2025-07-09,00:00:00
5,Silo 2,medio,14.868751315957606,9.029830213998956,3.337952347032406,2025-07-09,00:00:00
6,Silo 2,inferior,10.939018105513252,10.84599380480079,2.56719889812648,2025-07-09,00:00:00
4,Silo 2,superior,14.030448714116115,8.737565021910267,3.786773331683477,2025-07-09,12:00:00
5,Silo 2,medio,12.08597649872761,9.872304781139691,2.5097934984212675,2025-07-09,12:00:00
6,Silo 2,inferior,13.062395622776789,10.247561359576729,2.858522378349147,2025-07-09,12:00:00
4,Silo 2,superior,10.754259160124723,11.818448133031309,2.6163550176379173,2025-08-09,00:00:00
5,Silo 2,medio,10.336071662980652,8.613830327590017,2.63590535373262,2025-08-09,00:00:00
6,Silo 2,inferior,14.824698764531515,9.268106192169864,3.540664577020955,2025-08-09,00:00:00
4,Silo 2,superior,14.110357381140815,11.575192964201872,2.876847421877725,2025-08-09,12:00:00
5,Silo 2,medio,12.749488565945542,11.256859993254528,3.162201040003347,2025-08-09,12:00:00
6,Silo 2,inferior,11.890199547039227,11.446821251033958,3.771246019138815,2025-08-09,12:00:00
4,Silo 2,superior,12.986142495786384,10.968596810639848,3.456732414235206,2025-09-09,00:00:00
5,Silo 2,medio,14.518166002450492,10.526182805662298,2.929633320877793,2025-09-09,00:00:00
6,Silo 2,inferior,12.712824766985046,11.939103574271282,3.844870635372721,2025-09-09,00:00:00
4,Silo 2,superior,14.594734002064158,8.418266945746145,3.251556187533204,2025-09-09,12:00:00
5,Silo 2,medio,12.727193410671608,9.936890069359965,3.974910356502991,2025-09-09,12:00:00
6,Silo 2,inferior,13.16918099281247,11.76079173678595,3.745319080623101,2025-09-09,12:00:00
4,Silo 2,superior,13.897827873737567,8.097306798850859,2.943990979714544,2025-10-09,00:00:00
5,Silo 2,medio,13.65607746112978,8.198643097577898,3.769609457489234,2025-10-09,00:00:00
6,Silo 2,inferior,12.99307191100311,9.435941629338297,3.547660012071454,2025-10-09,00:00:00
4,Silo 2,superior,11.20183487736116,9.769011921576013,3.618080450875001,2025-10-09,12:00:00
5,Silo 2,medio,10.208932184213417,9.621645987358525,2.546144740231646,2025-10-09,12:00:00
6,Silo 2,inferior,13.961486028234678,11.564585033742404,3.902739964691966,2025-10-09,12:00:00
4,Silo 2,superior,14.434851170168267,11.12961644759654,3.7388784972663074,2025-11-09,00:00:00
5,Silo 2,medio,12.911094517023091,9.092121577489094,3.7097512227487854,2025-11-09,00:00:00
6,Silo 2,inferior,13.920881711921323,10.787399101430951,3.621320464828763,2025-11-09,00:00:00
4,Silo 2,superior,11.354295365209316,8.512364221859933,3.031263998402607,2025-11-09,12:00:00
5,Silo 2,medio,14.575720203297948,8.576095805230999,3.4530668474173547,2025-11-09,12:00:00
6,Silo 2,inferior,14.750997831308554,8.541108167985339,2.5664413535121406,2025-11-09,12:00:00
4,Silo 2,superior,10.146069208382592,10.91666143779641,3.0972604329970657,2025-12-09,00:00:00
5,Silo 2,medio,13.969454509016012,9.882715218386872,3.402914677143857,2025-12-09,00:00:00
6,Silo 2,inferior,11.379879551208733,8.619194117200998,3.819707197710474,2025-12-09,00:00:00
4,Silo 2,superior,13.63186395888914,11.790173268025436,2.7481253545114765,2025-12-09,12:00:00
